,year,month,day,hour,PM2.5,temperature,pressure,rain,wind_speed,wind_direction
436,2013.0,3.0,19.0,5.0,29.0,273.1,1005.4,0.0,1.3,5
437,2013.0,3.0,19.0,6.0,32.0,273.4,1006.6,0.0,1.1,5
438,2013.0,3.0,19.0,7.0,30.0,274.6,1007.0,0.0,1.7,5
439,2013.0,3.0,19.0,8.0,34.0,276.0,1007.4,0.0,2.7,4
440,2013.0,3.0,19.0,9.0,38.0,275.6,1008.2,0.0,2.9,5
441,2013.0,3.0,19.0,10.0,51.0,276.0,1008.0,0.0,1.9,5
442,2013.0,3.0,19.0,11.0,59.0,276.2,1007.9,0.0,1.4,5
443,2013.0,3.0,19.0,12.0,60.0,276.5,1007.4,0.0,2.1,3
444,2013.0,3.0,19.0,13.0,45.0,277.0,1007.3,0.0,2.9,4
445,2013.0,3.0,19.0,14.0,50.0,277.8,1007.4,0.0,2.3,4
446,2013.0,3.0,19.0,15.0,52.0,277.4,1008.2,0.0,2.1,4
447,2013.0,3.0,19.0,16.0,45.0,276.5,1009.3,0.2,1.7,4
448,2013.0,3.0,19.0,17.0,38.0,275.8,1009.8,0.7,2.5,4
449,2013.0,3.0,19.0,18.0,28.0,275.3,1011.4,1.4,1.8,4
450,2013.0,3.0,19.0,19.0,30.0,274.7,1013.2,1.4,2.3,4
451,2013.0,3.0,19.0,20.0,38.0,273.9,1013.9,1.8,1.6,4
452,2013.0,3.0,19.0,21.0,39.0,273.9,1014.9,1.5,1.5,2
453,2013.0,3.0,19.0,22.0,65.0,273.4,1015.6,1.3,1.4,10
454,2013.0,3.0,19.0,23.0,65.0,272.9,1016.4,0.7,1.6,8
455,2013.0,3.0,20.0,0.0,68.0,272.7,1017.4,1.0,0.0,9
456,2013.0,3.0,20.0,1.0,47.0,271.8,1018.1,1.6,1.2,12
457,2013.0,3.0,20.0,2.0,40.0,271.8,1018.5,0.9,0.0,11
458,2013.0,3.0,20.0,3.0,52.0,271.9,1018.7,1.5,1.2,4
459,2013.0,3.0,20.0,4.0,52.0,270.9,1019.0,2.5,1.6,0
460,2013.0,3.0,20.0,5.0,31.0,268.7,1019.4,0.0,1.2,11
461,2013.0,3.0,20.0,6.0,23.0,267.3,1019.6,0.0,0.0,3
462,2013.0,3.0,20.0000055198307,7.0,27.0,270.7,1020.2,0.0,0.1,11
463,2013.0,3.0,20.0,8.0,39.0,272.9,1020.7,0.0,1.7,13
464,2013.0,3.0,20.0,9.0,42.0,274.9,1021.0,0.0,2.3,12
465,2013.0,3.0,20.0,10.0,24.0,275.6,1020.4,0.0,3.0,13
466,2013.0,3.0,20.0,11.0,40.0,276.1,1019.4,0.0,1.7,12
467,2013.0,3.0,20.0,12.0,27.0,276.8,1018.8,0.0,2.4,15
468,2013.0,3.0,20.0,13.0,33.0,277.7,1017.7,0.0,2.1,11
469,2013.0,3.0,20.0,14.0,51.0,278.4,1016.6,0.0,3.8,12
470,2013.0,3.0,20.0,15.0,30.0,278.4,1015.5,0.0,3.2,13
471,2013.0,3.0,20.0,16.0,37.0,278.4,1015.1,0.0,4.0,12
472,2013.0,3.0,20.0,17.0,41.0,277.4,1014.5,0.0,3.4,12
473,2013.0,3.0,20.0,18.0,59.0,276.8,1014.2,0.0,3.4,12
474,2013.0,3.0,20.0,19.0,78.0,276.4,1014.2,0.0,3.9,12
475,2013.0,3.0,20.0,20.0,69.0,276.1,1013.8,0.0,2.9,12
476,2013.0,3.0,20.0,21.0,77.0,275.8,1013.6,0.0,2.2,12
477,2013.0,3.0,20.0,22.0,81.0,275.8,1012.7,0.0,2.2,12
478,2013.0,3.0,20.0,23.0,106.0,275.2,1011.8,0.0,1.9,15
479,2013.0,3.0,21.0,0.0,92.0,274.9,1011.3,0.0,2.3,12
480,2013.0,3.0,21.0,1.0,112.0,274.7,1010.6,0.0,2.4,12
481,2013.0,3.0,21.0,2.0,97.0,274.0,1009.6,0.0,1.0,14
482,2013.0,3.0,21.0,3.0,103.0,272.2,1008.9,0.0,0.5,7
483,2013.0,3.0,21.0,4.0,78.0,271.3,1008.5,0.0,0.7,14
484,2013.0,3.0,21.0,5.0,73.0,271.3,1008.0,0.0,0.1,2
485,2013.0,3.0,21.0,6.0,73.0,272.4,1007.6,0.0,1.5,1
486,2013.0,3.0,21.0,7.0,112.0,273.2,1006.9,0.0,0.7,3
487,2013.0,3.0,21.0,8.0,116.0,274.4,1005.9,0.0,1.6,5
488,2013.0,3.0,21.0,9.0,120.0,275.7,1005.3,0.0,1.6,3
489,2013.0,3.0,21.0,10.0,130.0,276.7,1004.5,0.0,1.7,6
490,2013.0,3.0,21.0,11.0,142.0,278.0,1003.0,0.0,2.4,1
491,2013.0,3.0,21.0,12.0,162.0,279.2,1002.1,0.0,2.0,1
492,2013.0,3.0,21.0,13.0,178.0,279.9,1001.3,0.0,3.0,5
493,2013.0,3.0,21.0,14.0,181.0,280.5,1000.4,0.0,1.4,6
494,2013.0,3.0,21.0,15.0,187.0,280.7,1000.0,0.0,1.4,1
495,2013.0,3.0,21.0,16.0,188.0,280.7,999.8,0.0,1.7,3
496,2013.0,3.0,21.0,17.0,187.0,279.9,1000.2,0.0,2.3,6
497,2013.0,3.0,21.0,18.0,190.0,279.1,1001.4,0.0,1.1,3
504,2013.0,3.0,22.0,1.0,172.0,274.7,1008.7,0.0,0.6,4
505,2013.0,3.0,22.0,2.0,160.0,274.1,1009.5,0.0,1.1,4
506,2013.0,3.0,22.0,3.0,117.0,275.4,1010.1,0.0,2.0,4
507,2013.0,3.0,22.0,4.0,160.0,277.4,1010.7,0.0,2.0,5
508,2013.0,3.0,22.0,5.0,65.0,277.0,1011.6,0.0,2.0,4
509,2013.0,3.0,22.0,6.0,18.0,275.7,1012.9,0.0,0.9,1
510,2013.0,3.0,22.0,7.0,26.0,278.8,1013.9,0.0,1.4,1
511,2013.0,3.0,22.0,8.0,10.0,280.6,1014.8,0.0,2.3,1
512,2013.0,3.0,22.0,9.0,146.0,281.6,1014.8,0.0,1.5,9
513,2013.0,3.0,22.0,10.0,142.0,281.1,1014.4,0.0,1.569267569146752,12
514,2013.0,3.0,22.0,11.0,137.0,281.7,1013.7,0.0,2.8,8
515,2013.0,3.0,21.999999994396113,12.0,63.0,282.2,1012.5,0.0,1.569267569146752,15
516,2013.0,3.0,22.0,13.0,56.0,282.8,1011.9,0.0,3.9,12
517,2013.0,3.0,22.0,14.0,75.0,283.0,1011.1,0.0,1.569267569146752,12
518,2013.0,3.0,22.0,15.0,83.0,282.6,1010.6,0.0,1.569267569146752,11
519,2013.0,3.0,22.0,16.0,66.0,282.3,1010.2,0.0,2.9,11
520,2013.0,3.0,22.0,17.0,78.0,281.9,1010.3,0.0,3.9,11
521,2013.0,3.0,22.0,18.0,76.0,281.1,1010.7,0.0,3.0,11
522,2013.0,3.0,22.0,19.0,68.0,280.8,1011.0,0.0,2.7,8
523,2013.0,3.0,22.0,20.0,66.0,280.1,1011.8,0.0,3.3,10
524,2013.0,3.0,22.0,21.0,64.0,278.6,1011.7,0.0,2.1,8
525,2013.0,3.0,22.0,22.0,59.0,277.3,1011.8,0.0,1.9,10
526,2013.0,3.0,22.0,23.0,61.0,276.1,1011.1,0.0,1.9,9
527,2013.0,3.0,23.0,0.0,64.0,275.7,1010.7,0.0,1.7,10
528,2013.0,3.0,23.0,1.0,60.0,275.2,1009.8,0.0,2.1,10
529,2013.0,3.0,23.0,2.0,51.0,275.0,1009.1,0.0,0.9,11
530,2013.0,3.0,23.0,3.0,51.0,274.5,1008.5,0.0,0.6,14
531,2013.0,3.0,23.0,4.0,44.0,273.8,1007.7,0.0,1.3,3
532,2013.0,3.0,23.0,5.0,44.0,273.8,1007.5,0.0,1.1,4
533,2013.0,3.0,23.0,6.0,51.0,274.0,1007.4,0.0,1.5,5
534,2013.0,3.0,23.0,7.0,53.0,274.8,1006.4,0.0,2.1,11
535,2013.0,3.0,23.0,8.0,62.0,276.4,1005.3,0.0,2.3,2
536,2013.0,3.0,23.0,9.0,78.0,277.5,1005.4,0.0,1.5,4
537,2013.0,3.0,23.0,10.0,79.0,277.2,1005.2,0.0,1.9,5
538,2013.0,3.0,23.0,11.0,80.0,278.0,1004.8,0.0,4.1,4
539,2013.0,3.0,23.0,12.0,81.0,278.1,1004.4,0.0,0.9,3
540,2013.0,3.0,23.0,13.0,77.0,280.4,1003.8,0.0,0.8,1
541,2013.0,3.0,23.0,14.0,84.0,283.3,1003.4,0.0,2.3,1
542,2013.0,3.0,23.0,15.0,89.0,283.6,1004.8,0.0,1.3,4
543,2013.0,3.0,23.0,16.0,86.0,284.9,1006.0,0.0,1.569267569146752,6
544,2013.0,3.0,23.0,17.0,63.0,282.0,1008.2,0.0,3.7,5
545,2013.0,3.0,23.0,18.0,18.0,280.1,1010.5,0.0,4.1,5
546,2013.0,3.0,23.0,19.0,14.0,279.0,1012.8,0.0,1.569267569146752,5
547,2013.0,3.0,23.0,20.0,14.0,278.2,1014.4,0.0,2.3,5
548,2013.0,3.0,23.0,21.0,11.0,277.6,1015.3,0.0,3.9,5
549,2013.0,3.0,23.0,22.0,7.0,276.9,1016.0,0.0,2.8,5
550,2013.0,3.0,23.0,23.0,5.0,276.5,1016.7,0.0,2.1,4
551,2013.0,3.0,24.0,0.0,6.0,275.7,1017.3,0.0,2.2,5
552,2013.0,3.0,24.0,1.0,8.0,275.0,1017.6,0.0,2.4,5
553,2013.0,3.0,24.0,2.0,10.0,275.0,1017.7,0.0,3.4,5
554,2013.0,3.0,24.0,3.0,11.0,274.6,1017.5,0.0,3.3,5
555,2013.0,3.0,24.0,4.0,13.0,274.5,1017.7,0.0,1.569267569146752,3
556,2013.0,3.0,24.0,5.0,13.0,274.0,1018.4,0.0,2.8,5
557,2013.0,3.0,24.0,6.0,18.0,274.1,1018.7,0.0,2.2,5
558,2013.0,3.0,24.0,7.0,11.0,275.8,1019.3,0.0,2.3,3
559,2013.0,3.0,24.0,8.0,14.0,277.3,1019.5,0.0,3.1,5
560,2013.0,3.0,24.0,9.0,14.0,278.6,1019.5,0.0,3.9,6
561,2013.0,3.0,24.0,10.0,3.0,278.9,1019.0,0.0,3.0,6
562,2013.0,3.0,24.0,11.0,11.0,280.5,1017.8,0.0,2.7,6
563,2013.0,3.0,24.0,12.0,10.0,281.8,1016.3,0.0,1.8,1
564,2013.0,3.0,24.0,13.0,3.0,282.7,1014.8,0.0,2.7,13
565,2013.0,3.0,24.0,14.0,4.0,283.4,1013.6,0.0,2.0,3
566,2013.0,3.0,24.0,15.0,3.0,283.6,1012.9,0.0,1.9,11
567,2013.0,3.0,24.0,16.0,9.0,282.5,1012.7,0.0,3.4,15
568,2013.0,3.0,24.0,17.0,14.0,280.9,1012.6,0.0,3.7,15
569,2013.0,3.0,24.0,18.0,23.0,279.9,1013.1,0.0,4.0,12
570,2013.0,3.0,24.0,19.0,32.0,279.3,1014.0,0.0,3.3,12
571,2013.0,3.0,24.0,20.0,43.0,278.9,1014.5,0.0,2.4,12
572,2013.0,3.0,24.0,21.0,56.0,278.2,1014.7,0.0,2.2,15
573,2013.0,3.0,24.0,22.0,61.0,275.6,1015.2,0.0,1.1,15
574,2013.0,3.0,24.0,23.0,55.0,273.9,1015.8,0.0,0.4,7
575,2013.0,3.0,25.0,0.0,56.0,273.3,1016.2,0.0,0.4,0
576,2013.0,3.0,25.0,1.0,66.0,272.7,1016.4,0.0,1.1,9
577,2013.0,3.0,25.0,2.0,73.0,273.5,1017.0,0.0,1.3,5
578,2013.0,3.0,25.0,3.0,79.0,273.3,1017.4,0.0,1.2,4
579,2013.0,3.0,25.0,4.0,80.0,272.4,1017.7,0.0,1.3,5
580,2013.0,3.0,25.0,5.0,71.0,271.9,1018.1,0.0,1.7,4
581,2013.0,3.0,25.0,6.0,71.0,272.1,1018.1,0.0,1.5,5
582,2013.0,3.0,25.0,7.0,77.0,273.8,1018.5,0.0,1.9,4
583,2013.0,3.0,25.0,8.0,108.0,275.7,1018.6,0.0,0.6,2
584,2013.0,3.0,25.0,9.0,120.0,277.3,1018.4,0.0,2.0,0
585,2013.0,3.0,25.0,10.0,121.0,279.5,1017.4,0.0,1.1,2
586,2013.0,3.0,25.0,11.0,110.0,280.8,1016.8,0.0,1.9,2
587,2013.0,3.0,25.0,12.0,111.0,282.2,1015.5,0.0,2.3,10
588,2013.0,3.0,25.0,13.0,119.0,283.0,1014.5,0.0,3.1,8
589,2013.0,3.0,25.0,14.0,124.0,283.6,1013.5,0.0,1.9,12
590,2013.0,3.0,25.0,15.0,133.0,283.8,1013.0,0.0,3.0,11
591,2013.0,3.0,25.0,16.0,118.0,283.3,1012.5,0.0,1.569267569146752,12
592,2013.0,3.0,25.0,17.0,109.0,282.8,1012.5,0.0,3.6,15
593,2013.0,3.0,25.0,18.0,113.0,282.2,1012.6,0.0,1.9,11
594,2013.0,3.0,25.0,19.0,123.0,281.9,1012.7,0.0,2.9,11
595,2013.0,3.0,25.0,20.0,146.0,281.5,1013.1,0.0,3.4,11
596,2013.0,3.0,25.0,21.0,117.0,280.9,1012.6,0.0,2.2,11
597,2013.0,3.0,25.0,22.0,109.0,278.4,1012.2,0.0,0.8,13
598,2013.0,3.0,25.0,23.0,100.0,275.7,1011.9,0.0,0.4,14
599,2013.0,3.0,26.0,0.0,101.0,274.7,1011.8,0.0,0.7,7
600,2013.0,3.0,26.0,1.0,100.0,274.1,1011.4,0.0,0.4,13
601,2013.0,3.0,26.0,2.0,105.0,273.2,1011.1,0.0,0.5,11
602,2013.0,3.0,26.0,3.0,131.0,272.7,1010.5,0.0,0.1,11
603,2013.0,3.0,26.0,4.0,172.0,272.6,1010.5,0.0,0.9,4
604,2013.0,3.0,26.0,5.0,190.0,272.8,1010.5,0.0,0.8,1
605,2013.0,3.0,26.0,6.0,190.0,274.1,1011.2,0.0,1.2,4
606,2013.0,3.0,26.0,7.0,182.0,276.2,1010.6,0.0,1.4,4
607,2013.0,3.0,26.0,8.0,185.0,277.8,1010.3,0.0,1.2,4
608,2013.0,3.0,26.0,9.0,194.0,279.6,1010.1,0.0,0.8,15
614,2013.0,3.0,26.0,15.0,200.0,285.8,1004.3,0.0,1.569267569146752,12
616,2013.0,3.0,26.0,17.0,199.0,285.5,1003.6,0.0,3.8,12
622,2013.0,3.0,26.0,23.0,181.0,280.1,1003.5,0.0,1.1,11
623,2013.0,3.0,27.0,0.0,143.0,281.0,1002.9,0.0,1.5,11
624,2013.0,3.0,27.0,1.0,131.0,280.3,1002.8,0.0,1.9,12
625,2013.0,3.0,27.0,2.0,128.0,279.1,1002.2,0.0,1.0,11
626,2013.0,3.0,27.0,3.0,129.0,277.3,1001.7,0.0,0.8,13
627,2013.0,3.0,27.0,4.0,135.0,275.9,1000.9602134533172,0.0,0.9,13
628,2013.0,3.0,27.0,5.0,135.0,275.8,1001.4,0.0,0.5,11
629,2013.0,3.0,27.0,6.0,138.0,277.2,1003.3,0.0,1.4,4
630,2013.0,3.0,27.000005519830697,7.0,186.0,278.3,1004.2,0.0,1.6,5
632,2013.0,3.0,27.0,9.0,159.0,283.6,1004.5,0.0,3.3,1
633,2013.0,3.0,27.0,10.0,182.0,287.5,1003.8,0.0,2.5,4
634,2013.0,3.0,27.0,11.0,186.0,290.2,1003.3,0.0,1.569267569146752,1
635,2013.0,3.0,27.0,12.0,132.0,291.6,1003.2,0.0,1.569267569146752,6
636,2013.0,3.0,27.0,13.0,45.0,292.5,1002.8,0.0,3.3,7
637,2013.0,3.0,27.0,14.0,45.0,291.9,1002.9,0.0,1.569267569146752,3
638,2013.0,3.0,27.0,15.0,14.0,291.2,1003.4,0.0,1.569267569146752,3
639,2013.0,3.0,27.0,16.0,13.0,290.2,1003.9,0.0,1.569267569146752,3
640,2013.0,3.0,27.0,17.0,14.0,287.95203196137015,1005.5,0.0,3.9,4
641,2013.0,3.0,27.0,18.0,12.0,285.7,1007.2,0.0,3.5,5
642,2013.0,3.0,27.0,19.0,10.0,284.6,1009.0,0.0,1.569267569146752,4
643,2013.0,3.0,27.0,20.0,11.0,283.9,1010.5,0.0,2.7,5
644,2013.0,3.0,27.0,21.0,12.0,283.4,1012.2,0.0,3.2,5
645,2013.0,3.0,27.0,22.0,9.0,282.7,1013.0,0.0,2.3,4
646,2013.0,3.0,27.0,23.0,9.0,281.1,1014.0,0.0,2.8,1
647,2013.0,3.0,28.0,0.0,16.0,279.8,1014.4,0.0,2.3,1
648,2013.0,3.0,28.0,1.0,16.0,278.9,1014.7,0.0,2.0,1
649,2013.0,3.0,28.0,2.0,6.0,278.3,1014.8,0.0,3.0,1
650,2013.0,3.0,28.0,3.0,12.0,277.5,1014.8,0.0,2.1,4
651,2013.0,3.0,28.0,4.0,12.0,277.3,1015.7,0.0,2.0,4
652,2013.0,3.0,28.0,5.0,10.0,277.3,1016.3,0.0,2.3,4
653,2013.0,3.0,28.0,6.0,13.0,277.6,1016.9,0.0,1.0,0
654,2013.0,3.0,28.0,7.0,8.0,278.4,1017.3,0.0,2.1,5
655,2013.0,3.0,28.0,8.0,13.0,279.8,1017.6,0.0,1.8,4
656,2013.0,3.0,28.0,9.0,11.5,280.4,1017.7,0.0,1.4,1
657,2013.0,3.0,28.0,10.0,10.0,281.8,1017.6,0.0,1.4,9
658,2013.0,3.0,28.0,11.0,13.0,282.5,1017.1,0.0,3.4,3
659,2013.0,3.0,28.0,12.0,10.0,283.7,1016.3,0.0,2.7,6
660,2013.0,3.0,28.0,13.0,13.0,284.2,1015.0,0.0,1.569267569146752,15
661,2013.0,3.0,28.0,14.0,11.0,285.7,1014.1,0.0,3.5,13
662,2013.0,3.0,28.0,15.0,9.0,286.8,1013.5,0.0,3.2,7
663,2013.0,3.0,28.0,16.0,3.0,287.2,1013.5,0.0,1.9,7
664,2013.0,3.0,28.0,17.0,10.0,285.9,1013.3,0.0,1.7,14
665,2013.0,3.0,28.0,18.0,10.0,282.5,1014.2,0.0,3.9,15
666,2013.0,3.0,28.0,19.0,49.0,281.5,1014.9,0.0,3.6,12
667,2013.0,3.0,28.0,20.0,95.0,281.2,1015.6,0.0,1.4,12
668,2013.0,3.0,28.0,21.0,109.0,279.4,1016.2,0.0,0.4,8
669,2013.0,3.0,28.0,22.0,108.0,277.6,1016.1,0.0,0.2,15
670,2013.0,3.0,28.0,23.0,105.0,275.8,1016.0,0.0,1.0,4
671,2013.0,3.0,29.0,0.0,93.0,275.1,1016.3,0.0,1.4,4
672,2013.0,3.0,29.0,1.0,66.0,275.6,1016.6,0.0,1.1,1
673,2013.0,3.0,29.0,2.0,76.0,275.2,1016.4,0.0,0.4,2
674,2013.0,3.0,29.0,3.0,84.0,276.5,1016.3,0.0,1.5,1
675,2013.0,3.0,29.0,4.0,84.0,276.2,1016.9,0.0,1.3,4
676,2013.0,3.0,29.0,5.0,84.0,275.2,1017.6,0.0,1.2,4
677,2013.0,3.0,29.0,6.0,94.0,275.6,1018.0,0.0,2.0,4
678,2013.0,3.0,29.0,7.0,90.0,277.2,1018.4,0.0,1.5,5
679,2013.0,3.0,29.0,8.0,91.0,279.5,1018.8,0.0,2.3,0
680,2013.0,3.0,29.0,9.0,100.0,280.9,1018.3,0.0,1.4,5
681,2013.0,3.0,29.0,10.0,100.0,281.7,1017.6,0.0,2.3,1
682,2013.0,3.0,29.0,11.0,73.0,282.6,1016.3,0.0,1.5,1
683,2013.0,3.0,29.0,12.0,75.0,282.1,1015.8,0.0,1.9,0
684,2013.0,3.0,29.0,13.0,88.0,282.8,1014.9,0.0,0.4,7
685,2013.0,3.0,29.0,14.0,113.0,282.6,1014.4,0.0,0.8,2
686,2013.0,3.0,29.0,15.0,114.0,282.5,1014.2,0.0,1.7,1
687,2013.0,3.0,29.0,16.0,108.0,282.6,1014.1,0.0,0.8,3
688,2013.0,3.0,29.0,17.0,109.0,282.1,1013.9,0.0,2.5,4
689,2013.0,3.0,29.0,18.0,91.0,281.3,1014.3,0.0,1.9,1
690,2013.0,3.0,29.0,19.0,92.0,280.5,1015.0,0.0,2.4,2
691,2013.0,3.0,29.0,20.0,93.0,279.0,1016.1,0.0,2.3,9
692,2013.0,3.0,29.0,21.0,70.0,278.3,1016.7,0.0,1.8,8
693,2013.0,3.0,29.0,22.0,64.0,278.2,1016.7,0.0,2.0,2
694,2013.0,3.0,29.0,23.0,57.0,277.7,1017.1,0.0,1.3,1
695,2013.0,3.0,30.0,0.0,57.0,277.3,1017.1,0.0,1.4,0
696,2013.0,3.0,30.0,1.0,66.0,276.8,1017.0,0.0,2.2,1
697,2013.0,3.0,30.0,2.0,60.0,275.9,1016.8,0.0,1.5,1
698,2013.0,3.0,30.0,3.0,67.0,275.9,1016.9,0.0,1.8,1
699,2013.0,3.0,30.0,4.0,71.0,275.5,1016.7,0.0,1.4,0
700,2013.0,3.0,30.0,5.0,73.0,275.6,1016.7,0.0,0.4,5
701,2013.0,3.0,30.0,6.0,66.0,275.5,1017.4,0.0,1.7,5
702,2013.0,3.0,30.0,7.0,70.0,277.1,1017.7,0.0,0.7,3
703,2013.0,3.0,30.0,8.0,82.0,278.7,1018.4,0.0,2.3,3
704,2013.0,3.0,30.0,9.0,77.0,280.3,1018.3,0.0,2.8,4
705,2013.0,3.0,30.0,10.0,79.0,281.4,1018.2,0.0,1.3,11
706,2013.0,3.0,30.0,11.0,79.0,282.4,1017.6,0.0,2.1,4
707,2013.0,3.0,30.0,12.0,92.0,283.3,1016.6,0.0,1.7,9
708,2013.0,3.0,30.0,13.0,81.0,283.8,1015.7,0.0,1.9,11
709,2013.0,3.0,30.0,14.0,94.0,283.9,1015.0,0.0,1.8,8
710,2013.0,3.0,30.0,15.0,94.0,283.8,1014.6,0.0,2.4,10
711,2013.0,3.0,30.0,16.0,95.0,283.0,1014.5,0.0,2.5,9
712,2013.0,3.0,30.0,17.0,88.0,282.0,1015.1,0.0,2.4,10
713,2013.0,3.0,30.0,18.0,80.0,280.7,1015.5,0.0,1.7,8
714,2013.0,3.0,30.0,19.0,84.0,279.8,1016.9,0.0,1.5,8
715,2013.0,3.0,30.0,20.0,88.0,279.1,1017.6,0.0,1.4,10
716,2013.0,3.0,30.0,21.0,88.0,278.5,1017.8,0.0,1.5,11
717,2013.0,3.0,30.0,22.0,86.0,278.5,1017.9,0.0,1.8,11
718,2013.0,3.0,30.0,23.0,92.0,278.0,1017.7,0.0,1.5,11
719,2013.0,3.0,31.0,0.0,102.0,277.9,1017.9,0.0,1.3,11
720,2013.0,3.0,31.0,1.0,108.0,277.8,1017.4,0.0,1.8,12
721,2013.0,3.0,31.0,2.0,110.0,277.8,1016.9,0.0,1.1,15
722,2013.0,3.0,31.0,3.0,96.0,277.9,1016.4,0.0,0.4,12
723,2013.0,3.0,31.0,4.0,101.0,277.8,1016.1,0.0,1.2,10
724,2013.0,3.0,31.0,5.0,96.0,277.5,1016.0,0.0,1.7,11
725,2013.0,3.0,31.0,6.0,120.0,277.4,1015.9,0.0,1.4,9
726,2013.0,3.0,31.0,7.0,132.0,277.7,1016.4,0.0,0.7,8
727,2013.0,3.0,31.0,8.0,132.0,277.9,1016.0,0.0,1.5,9
728,2013.0,3.0,31.0,9.0,151.0,278.4,1015.5,0.0,1.3,9
729,2013.0,3.0,31.0,10.0,151.0,278.7,1014.8,0.0,0.6,11
730,2013.0,3.0,31.0,11.0,187.0,278.8,1014.2,0.0,1.6,5
751,2013.0,4.0,1.0,8.0,68.0,285.7,1009.2,0.0,1.569267569146752,7
752,2013.0,4.0,1.0,9.0,16.0,284.9,1010.0,0.0,1.569267569146752,3
753,2013.0,4.0,1.0,10.0,13.0,285.2,1010.9,0.0,1.569267569146752,6
754,2013.0,4.0,1.0,11.0,20.0,287.7,1010.6,0.0,1.569267569146752,3
755,2013.0,4.0,1.0,12.0,27.0,288.7,1011.1,0.0,1.569267569146752,6
756,2013.0,4.0,1.0,13.0,36.0,289.1,1011.2,0.0,1.569267569146752,6
757,2013.0,4.0,1.0,14.0,34.0,289.7,1011.5,0.0,1.569267569146752,6
758,2013.0,4.0,1.0,15.0,43.0,289.5,1012.3,0.0,1.569267569146752,3
759,2013.0,4.0,1.0,16.0,43.0,288.9,1013.0,0.0,1.569267569146752,5
760,2013.0,4.0,1.0,17.0,15.0,287.6,1013.7,0.0,2.7,3
761,2013.0,4.0,1.0,18.0,13.0,285.8,1014.5,0.0,2.6,5
762,2013.0,4.0,1.0,19.0,13.0,284.5,1015.7,0.0,1.4,5
763,2013.0,4.0,1.0,20.0,10.0,283.4,1017.2,0.0,2.4,5
764,2013.0,4.0,1.0,21.0,14.0,282.9,1017.6,0.0,1.9,4
765,2013.0,4.0,1.0,22.0,13.0,279.0,1017.6,0.0,1.1,4
766,2013.0,4.0,1.0,23.0,13.0,276.4,1018.1,0.0,0.5,8
767,2013.0,4.0,2.0,0.0,3.0,278.0,1018.0,0.0,1.3,5
768,2013.0,4.0,2.0,1.0,10.0,274.7,1017.7,0.0,1.3,15
769,2013.0,4.0,2.0,2.0,9.0,273.5,1017.4,0.0,0.6,13
770,2013.0,4.0,2.0,3.0,9.0,273.0,1016.9,0.0,0.7,11
771,2013.0,4.0,2.0,4.0,17.0,274.1,1016.5,0.0,1.4,11
772,2013.0,4.0,2.0,5.0,55.0,276.6,1016.6,0.0,1.2,15
773,2013.0,4.0,2.0,6.0,102.0,275.9,1016.5,0.0,1.2,14
774,2013.0,4.0,2.0,7.0,118.0,279.3,1016.2,0.0,0.5,12
775,2013.0,4.0,2.0,8.0,126.0,281.3,1015.6,0.0,0.9,14
776,2013.0,4.0,2.0,9.0,126.0,283.6,1015.2,0.0,2.4,15
777,2013.0,4.0,2.0,10.0,162.0,285.4,1014.0,0.0,2.1,15
778,2013.0,4.0,2.0,11.0,161.0,287.3,1012.4,0.0,1.0,11
779,2013.0,4.0,2.0,12.0,145.0,288.1,1011.0,0.0,3.6,8
780,2013.0,4.0,2.0,13.0,131.0,289.6,1009.4,0.0,3.3,11
781,2013.0,4.0,2.0,14.0,136.0,290.7,1008.0,0.0,1.569267569146752,12
782,2013.0,4.0,2.0,15.0,132.0,291.2,1006.7,0.0,4.1,12
783,2013.0,4.0,2.0,16.0,117.0,290.5,1006.3,0.0,3.1,11
784,2013.0,4.0,2.0,17.0,134.0,289.9,1005.8,0.0,2.6,12
785,2013.0,4.0,2.0,18.0,135.0,288.9,1005.6,0.0,3.1,11
786,2013.0,4.0,2.0,19.0,108.0,288.2,1005.9,0.0,2.2,12
787,2013.0,4.0,2.0,20.0,108.0,286.6,1005.7,0.0,1.9,12
788,2013.0,4.0,2.0,21.0,111.0,283.6,1005.6,0.0,1.4,12
789,2013.0,4.0,2.0,22.0,111.0,281.5,1005.5,0.0,0.1,8
790,2013.0,4.0,2.0,23.0,124.0,281.4,1005.3,0.0,1.4,15
791,2013.0,4.0,3.0,0.0,124.0,281.4,1004.7,0.0,1.0,12
792,2013.0,4.0,3.0,1.0,142.0,280.6,1004.4,0.0,1.0,12
793,2013.0,4.0,3.0,2.0,142.0,279.6,1004.3,0.0,1.3,12
794,2013.0,4.0,3.0,3.0,168.0,279.5,1004.2,0.0,1.3,15
795,2013.0,4.0,3.0,4.0,168.0,278.9,1004.3,0.0,1.3,12
796,2013.0,4.0,3.0,5.0,147.0,278.4,1004.8,0.0,1.2,15
797,2013.0,4.0,3.0,6.0,154.0,279.4,1005.4,0.0,1.3,15
798,2013.0,4.0,3.0,7.0,153.0,282.7,1006.1,0.0,2.5,13
799,2013.0,4.0,3.0,8.0,154.0,285.7,1006.3,0.0,2.0,13
800,2013.0,4.0,3.0,9.0,142.0,288.7,1006.7,0.0,1.9,4
801,2013.0,4.0,3.0,10.0,129.0,291.0,1006.8,0.0,3.6,1
802,2013.0,4.0,3.0,11.0,129.0,292.6,1006.6,0.0,1.4,2
